"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.336,0.333,0.36,0.25,-0.62,-0.65
"ClusIPW",18.732,0.491,0.05,0.98,-0.17,-0.01
"addIPW",21.491,0.721,0.36,0.65,0.27,0.61
"Oracle",22.799,0.722,0,0.2,-0.1,0.98
