"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.178,0.447,-0.14,0.63,-0.57,0.5
"ClusIPW",19.042,0.464,-0.17,0.83,-0.35,0.39
"addIPW",21.51,0.657,0.41,0.37,-0.66,0.51
"Oracle",22.828,0.723,0,0.2,-0.1,0.98
