"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.262,0,-1,0,0,0
"ClusIPW",20.2,0.525,-0.33,0.65,0.16,0.66
"addIPW",20.533,1,1,0,0,0
"Oracle",22.794,0.72,0,0.2,-0.1,0.98
