"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.848,0.5,0.39,0.4,-0.83,0.04
"ClusIPW",20.779,0.519,-0.24,0.46,-0.24,0.82
"addIPW",20.494,1,1,0,0,0
"Oracle",22.85,0.721,0,0.2,-0.1,0.98
