"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.221,0,-1,0,0,0
"ClusIPW",13.326,0.193,-0.49,0.54,-0.5,-0.47
"addIPW",15.166,0.459,-0.35,-0.26,-0.3,0.85
"Oracle",22.856,0.721,0,0.2,-0.1,0.98
