"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.252,0,-1,0,0,0
"ClusIPW",8.655,0.229,-0.44,-0.01,0.81,-0.39
"addIPW",21.828,0.817,-0.27,0.1,0.77,0.58
"Oracle",22.793,0.72,0,0.2,-0.1,0.98
