"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.927,0.334,-0.68,0.18,0.21,0.68
"ClusIPW",13.912,0.215,-0.48,0.58,-0.53,-0.39
"addIPW",19.333,0.585,0.39,0.87,0.18,-0.22
"Oracle",22.799,0.719,0,0.2,-0.1,0.98
