"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.023,0.331,-0.19,0.53,-0.8,0.22
"ClusIPW",12.803,0.169,-0.5,0.5,-0.5,-0.5
"addIPW",16.576,0.414,0.4,0.18,-0.89,-0.1
"Oracle",22.862,0.721,0,0.2,-0.1,0.98
