"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.668,0.473,0.07,0.55,0.41,-0.72
"ClusIPW",20.623,0.994,0.56,0.17,0.61,0.53
"addIPW",21.452,0.886,0.86,0.39,-0.1,0.3
"Oracle",22.82,0.721,0,0.2,-0.1,0.98
