"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.352,0.395,-0.3,0.91,-0.24,-0.15
"ClusIPW",16.531,0.356,-0.33,0.84,-0.32,-0.29
"addIPW",20.554,0.635,0.1,0.76,0.58,0.28
"Oracle",22.791,0.719,0,0.2,-0.1,0.98
