"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.585,0.389,-0.67,0.45,0.29,0.51
"ClusIPW",16.498,0.353,-0.22,0.8,-0.48,-0.28
"addIPW",21.086,0.5,-0.45,0,0,0.89
"Oracle",22.722,0.72,0,0.2,-0.1,0.98
