"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.435,0.252,-0.13,0.51,-0.74,-0.42
"ClusIPW",15.464,0.243,-0.58,0.54,-0.58,0.2
"addIPW",18.852,0.398,-0.43,0.54,-0.35,0.63
"Oracle",22.865,0.721,0,0.2,-0.1,0.98
