"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.214,0,-1,0,0,0
"ClusIPW",15.741,0.228,-0.56,0.38,-0.56,0.47
"addIPW",22.008,0.807,0.62,0.5,-0.05,0.6
"Oracle",22.878,0.72,0,0.2,-0.1,0.98
