"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.462,0.223,-0.22,0.51,-0.56,-0.62
"ClusIPW",15.417,0.292,-0.39,0.72,-0.46,-0.35
"addIPW",19.263,0.473,-0.07,0.7,-0.53,0.47
"Oracle",22.855,0.722,0,0.2,-0.1,0.98
