"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.246,0,-1,0,0,0
"ClusIPW",17.339,0.276,-0.39,0.26,-0.62,0.62
"addIPW",15.929,0.783,0.48,-0.58,0.44,0.48
"Oracle",22.844,0.722,0,0.2,-0.1,0.98
