"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.197,0.569,-0.49,0.24,0.64,0.54
"ClusIPW",20.517,0.998,0.57,-0.14,0.57,0.57
"addIPW",19.541,0.753,-0.37,-0.07,0.76,0.54
"Oracle",22.811,0.723,0,0.2,-0.1,0.98
