"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.615,0.316,0.37,0.19,-0.81,-0.41
"ClusIPW",8.52,0.341,-0.5,-0.56,0.5,-0.43
"addIPW",18.696,0.515,0.44,0.2,-0.88,0.04
"Oracle",22.926,0.721,0,0.2,-0.1,0.98
