"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.22,0,-1,0,0,0
"ClusIPW",21.518,0.728,0.47,0.67,0.22,0.53
"addIPW",22.24,0.684,0.32,0.17,-0.73,0.58
"Oracle",22.88,0.723,0,0.2,-0.1,0.98
