"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.396,0.569,-0.26,0.45,0.01,0.85
"ClusIPW",21.448,0.766,0.47,0.62,0.46,0.43
"addIPW",20.764,0.719,-0.39,0.01,0.7,0.6
"Oracle",22.853,0.72,0,0.2,-0.1,0.98
