"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",12.621,0.315,0.37,0.2,-0.65,-0.63
"ClusIPW",15.688,0.241,-0.59,0.49,-0.56,0.32
"addIPW",21.556,0.771,0.54,0.62,0.36,0.44
"Oracle",22.852,0.724,0,0.2,-0.1,0.98
