"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.803,0.479,-0.46,0.21,0.86,0
"ClusIPW",20.258,0.677,0.45,0.73,0.51,-0.06
"addIPW",16.306,0.771,-0.02,-0.38,0.77,0.52
"Oracle",22.793,0.722,0,0.2,-0.1,0.98
