"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.874,0.378,0.05,0.66,-0.72,-0.21
"ClusIPW",17.28,0.385,-0.16,0.81,-0.56,-0.07
"addIPW",21.797,0.772,-0.24,0.21,0.85,0.43
"Oracle",22.956,0.722,0,0.2,-0.1,0.98
