"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.822,0.415,-0.27,0.65,0.49,-0.52
"ClusIPW",20.042,0.581,0.08,0.91,0.22,0.35
"addIPW",21.498,0.673,-0.26,0.37,0.74,0.5
"Oracle",22.836,0.721,0,0.2,-0.1,0.98
