"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.235,0,-1,0,0,0
"ClusIPW",15.158,0.278,-0.4,0.69,-0.49,-0.36
"addIPW",21.527,0.495,-0.33,0.19,-0.25,0.89
"Oracle",22.758,0.72,0,0.2,-0.1,0.98
