"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.584,0.355,-0.2,0.66,0.09,-0.71
"ClusIPW",21.675,0.831,0.5,0.5,0.5,0.5
"addIPW",20.474,1,1,0,0,0
"Oracle",22.836,0.721,0,0.2,-0.1,0.98
