"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.241,0.402,0.04,0.14,-0.84,0.52
"ClusIPW",17.867,0.349,-0.48,0.54,-0.45,0.54
"addIPW",21.086,0.499,-0.45,0,0,0.89
"Oracle",22.767,0.719,0,0.2,-0.1,0.98
