"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.065,0.584,0.59,0.35,-0.71,-0.16
"ClusIPW",8.773,0.03,-0.71,-0.28,-0.56,-0.32
"addIPW",19.527,0.722,-0.38,-0.08,0.69,0.61
"Oracle",22.816,0.722,0,0.2,-0.1,0.98
