"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.902,0.514,0.56,0.32,-0.59,-0.48
"ClusIPW",17.909,0.429,-0.14,0.94,-0.3,-0.1
"addIPW",16.095,0.573,0.48,0.33,0.12,-0.8
"Oracle",22.755,0.72,0,0.2,-0.1,0.98
