"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.945,0.61,-0.3,0.48,0.63,0.54
"ClusIPW",18.544,0.603,0.49,0.59,0.26,-0.59
"addIPW",21.874,0.832,0.74,0.44,-0.19,0.48
"Oracle",22.722,0.719,0,0.2,-0.1,0.98
