"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.245,0,-1,0,0,0
"ClusIPW",13.124,0.178,-0.52,0.52,-0.52,-0.42
"addIPW",16.171,0.375,0.35,0.25,-0.89,-0.17
"Oracle",22.749,0.719,0,0.2,-0.1,0.98
