"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.575,0.419,0.14,0.72,-0.22,-0.64
"ClusIPW",13.688,0.201,-0.59,0.58,-0.38,-0.42
"addIPW",21.409,0.659,0.45,0.28,-0.76,0.38
"Oracle",22.784,0.721,0,0.2,-0.1,0.98
