"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.284,0.526,-0.43,0.36,0.81,0.15
"ClusIPW",21.63,0.706,0.38,0.65,0.05,0.65
"addIPW",21.994,0.721,-0.37,0.14,0.74,0.55
"Oracle",22.82,0.721,0,0.2,-0.1,0.98
