"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",11.598,0.068,-0.7,0.27,-0.61,0.27
"ClusIPW",9.589,0.016,-0.56,0.21,-0.51,-0.61
"addIPW",21.087,0.497,-0.45,0,0,0.89
"Oracle",22.808,0.723,0,0.2,-0.1,0.98
