"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",10.497,0.24,-0.35,0.11,0.66,-0.66
"ClusIPW",15.049,0.232,-0.54,0.54,-0.64,0.11
"addIPW",21.952,0.658,-0.44,0.12,0.67,0.59
"Oracle",22.925,0.723,0,0.2,-0.1,0.98
