"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.157,0.432,-0.28,0.31,-0.48,0.77
"ClusIPW",20.52,0.493,-0.24,0.45,-0.34,0.79
"addIPW",19.097,0.602,-0.42,-0.13,0.41,0.8
"Oracle",22.846,0.72,0,0.2,-0.1,0.98
