"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.756,0.424,0.12,0.72,-0.68,-0.12
"ClusIPW",13.784,0.683,0.31,-0.74,0.53,0.27
"addIPW",22.287,0.696,-0.37,0.15,0.63,0.66
"Oracle",22.902,0.724,0,0.2,-0.1,0.98
