"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.55,0.47,0.45,0.27,-0.84,-0.15
"ClusIPW",9.203,0.001,-0.64,-0.13,-0.54,-0.52
"addIPW",18.18,0.574,-0.46,-0.16,0.38,0.79
"Oracle",22.832,0.723,0,0.2,-0.1,0.98
