"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.19,0.406,-0.41,0.78,-0.29,0.37
"ClusIPW",14.307,0.225,-0.52,0.61,-0.52,-0.3
"addIPW",19.492,0.566,0.47,0.22,-0.85,0.08
"Oracle",22.741,0.719,0,0.2,-0.1,0.98
