"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.732,0.449,-0.44,0.82,0.09,0.35
"ClusIPW",14.768,0.26,-0.42,0.66,-0.46,-0.43
"addIPW",8.636,0.502,0.45,0,0,-0.89
"Oracle",22.797,0.723,0,0.2,-0.1,0.98
