"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.498,0.337,-0.57,0.33,-0.22,0.72
"ClusIPW",12.926,0.17,-0.5,0.5,-0.5,-0.5
"addIPW",21.009,0.499,-0.45,0,0,0.89
"Oracle",22.909,0.724,0,0.2,-0.1,0.98
