"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.779,0.336,-0.69,0.49,-0.02,0.53
"ClusIPW",11.035,0.45,-0.18,-0.79,-0.43,0.39
"addIPW",21.495,0.755,0.71,0.57,-0.2,0.36
"Oracle",22.787,0.721,0,0.2,-0.1,0.98
