"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.033,0.426,-0.4,0.91,0.05,0.06
"ClusIPW",21.214,0.704,0.34,0.71,0.46,0.41
"addIPW",20.435,1,1,0,0,0
"Oracle",22.8,0.721,0,0.2,-0.1,0.98
