"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.275,0.466,-0.42,0.62,0.66,-0.04
"ClusIPW",14.56,0.255,-0.41,0.64,-0.49,-0.43
"addIPW",21.339,0.716,0.67,0.58,-0.33,0.32
"Oracle",22.882,0.724,0,0.2,-0.1,0.98
