"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.884,0.471,0.19,0.63,-0.73,0.17
"ClusIPW",16.073,0.326,-0.35,0.78,-0.42,-0.31
"addIPW",21.153,0.686,0.62,0.46,-0.59,0.25
"Oracle",22.66,0.717,0,0.2,-0.1,0.98
