"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.01,0.487,-0.46,0.3,0.03,0.84
"ClusIPW",20.753,0.561,0.16,0.5,-0.6,0.6
"addIPW",21.326,0.755,-0.37,0.05,0.76,0.53
"Oracle",22.868,0.721,0,0.2,-0.1,0.98
