"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.016,0.28,-0.39,0.35,-0.66,0.54
"ClusIPW",15.374,0.271,-0.49,0.67,-0.54,-0.14
"addIPW",21.116,0.5,-0.45,0,0,0.89
"Oracle",22.885,0.721,0,0.2,-0.1,0.98
