"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.336,0.284,-0.16,0.15,-0.8,0.56
"ClusIPW",9.75,0.026,-0.56,0.24,-0.56,-0.56
"addIPW",16.243,0.431,0.31,0.03,-0.93,0.18
"Oracle",22.799,0.719,0,0.2,-0.1,0.98
