"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.862,0.443,0.36,0.27,-0.89,-0.01
"ClusIPW",21.699,0.79,0.53,0.57,0.28,0.57
"addIPW",20.338,0.736,-0.36,-0.02,0.69,0.63
"Oracle",22.9,0.722,0,0.2,-0.1,0.98
