"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.454,0.373,0.29,0.45,-0.6,-0.6
"ClusIPW",17.525,0.38,-0.32,0.8,-0.48,0.15
"addIPW",21.931,0.717,-0.39,0.11,0.73,0.56
"Oracle",22.792,0.718,0,0.2,-0.1,0.98
