"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.54,0.361,0.04,0.61,-0.76,-0.22
"ClusIPW",13.117,0.19,-0.45,0.53,-0.49,-0.53
"addIPW",8.651,0.497,0.45,0,0,-0.89
"Oracle",22.718,0.72,0,0.2,-0.1,0.98
