"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.867,0.571,0.48,0.5,-0.71,0.13
"ClusIPW",20.196,0.518,-0.17,0.68,-0.21,0.68
"addIPW",22.096,0.681,-0.4,0.09,0.62,0.67
"Oracle",22.792,0.719,0,0.2,-0.1,0.98
