"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.19,0.557,-0.16,0.62,0.76,-0.09
"ClusIPW",10.56,0.303,-0.51,-0.47,-0.5,0.52
"addIPW",20.512,1,1,0,0,0
"Oracle",22.827,0.719,0,0.2,-0.1,0.98
