"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.386,0.46,-0.56,0.53,0.36,0.53
"ClusIPW",17.436,0.311,-0.61,0.45,-0.29,0.58
"addIPW",21.217,0.738,-0.4,0.04,0.76,0.51
"Oracle",22.784,0.719,0,0.2,-0.1,0.98
