"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.849,0.29,-0.69,0.49,-0.23,0.48
"ClusIPW",12.59,0.118,-0.65,0.39,-0.65,0.04
"addIPW",21.11,0.501,-0.45,0,0,0.89
"Oracle",22.918,0.72,0,0.2,-0.1,0.98
