"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.091,0.463,0.33,0.57,-0.74,-0.14
"ClusIPW",13.792,0.211,-0.48,0.57,-0.49,-0.45
"addIPW",21.393,0.635,0.37,0.16,-0.82,0.4
"Oracle",22.847,0.719,0,0.2,-0.1,0.98
