"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.255,0,-1,0,0,0
"ClusIPW",18.751,0.408,-0.31,0.57,-0.5,0.57
"addIPW",21.829,0.525,-0.46,0.15,0.18,0.85
"Oracle",22.883,0.724,0,0.2,-0.1,0.98
