"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",12.71,0.248,0.3,0.07,-0.94,-0.14
"ClusIPW",9.452,0.009,-0.59,0.19,-0.59,-0.51
"addIPW",11.372,0.219,0.3,0.13,-0.8,-0.5
"Oracle",22.802,0.72,0,0.2,-0.1,0.98
