"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.442,0.44,0.24,0.71,-0.53,-0.39
"ClusIPW",10.848,0.273,-0.52,-0.36,-0.51,0.59
"addIPW",21.922,0.579,-0.39,0.28,0.24,0.85
"Oracle",22.816,0.719,0,0.2,-0.1,0.98
