"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.786,0.485,-0.5,0.55,0.31,0.6
"ClusIPW",18.935,0.479,-0.15,0.94,-0.16,0.25
"addIPW",19.149,0.748,-0.37,-0.08,0.77,0.52
"Oracle",22.959,0.722,0,0.2,-0.1,0.98
