"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.018,0.406,-0.38,0.84,-0.29,0.24
"ClusIPW",15.352,0.306,-0.26,0.7,-0.47,-0.47
"addIPW",20.431,1,1,0,0,0
"Oracle",22.859,0.722,0,0.2,-0.1,0.98
