"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.05,0.477,0.42,0.32,-0.84,-0.09
"ClusIPW",14.276,0.234,-0.47,0.62,-0.5,-0.39
"addIPW",21.704,0.508,-0.42,0.18,-0.03,0.89
"Oracle",22.878,0.721,0,0.2,-0.1,0.98
