"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.241,0,-1,0,0,0
"ClusIPW",12.525,0.157,-0.51,0.48,-0.49,-0.51
"addIPW",21.622,0.697,-0.13,0.44,0.68,0.57
"Oracle",22.856,0.721,0,0.2,-0.1,0.98
