"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.192,0,-1,0,0,0
"ClusIPW",9.219,0,-0.58,0.04,-0.58,-0.58
"addIPW",12.841,0.481,-0.42,-0.04,0.9,-0.09
"Oracle",22.86,0.72,0,0.2,-0.1,0.98
