"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.357,0.582,0.24,0.85,-0.2,0.43
"ClusIPW",9.787,0.227,-0.47,0.03,0.82,-0.33
"addIPW",21.482,0.772,-0.35,0.07,0.79,0.5
"Oracle",22.781,0.721,0,0.2,-0.1,0.98
